"LOCATION,""INDICATOR"",""SUBJECT"",""MEASURE"",""FREQUENCY"",""TIME"",VALUE,""Flag Codes"","
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2007-11"",99.93496,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2007-12"",99.41804,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-01"",98.8691,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-02"",98.54268,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-03"",98.26144,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-04"",97.88699,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-05"",97.39907,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-06"",96.89498,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-07"",96.67358,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-08"",96.70073,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-09"",96.80187,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-10"",96.89455,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-11"",97.0603,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2008-12"",96.99044,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2009-01"",96.88778,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2009-02"",96.78632,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2009-03"",96.88477,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2009-04"",97.2729,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2009-05"",97.66004,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2009-06"",97.93897,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2009-07"",98.05849,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2009-08"",98.1772,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2009-09"",98.63059,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2009-10"",99.20642,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2009-11"",99.70112,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2009-12"",99.94984,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2010-01"",100.0242,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2010-02"",99.8103,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2010-03"",99.45402,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2010-04"",99.05524,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2010-05"",98.67812,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2010-06"",98.4613,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2010-07"",98.44683,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2010-08"",98.56626,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2010-09"",98.65503,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2010-10"",98.82355,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2010-11"",98.93567,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2010-12"",98.75749,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2011-01"",98.50886,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2011-02"",98.32022,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2011-03"",98.16393,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2011-04"",98.0429,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2011-05"",98.06028,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2011-06"",98.02121,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2011-07"",97.81936,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2011-08"",97.41828,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2011-09"",97.11097,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2011-10"",96.91116,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2011-11"",96.62983,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2011-12"",96.59431,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2012-01"",96.91985,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2012-02"",97.51627,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2012-03"",98.16638,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2012-04"",98.56421,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2012-05"",98.79012,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2012-06"",98.68219,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2012-07"",98.27383,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2012-08"",97.84404,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2012-09"",97.34485,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2012-10"",97.00419,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2012-11"",96.90186,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2012-12"",96.93513,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2013-01"",96.92106,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2013-02"",96.85177,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2013-03"",96.67767,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2013-04"",96.46329,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2013-05"",96.27294,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2013-06"",96.41387,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2013-07"",96.90536,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2013-08"",97.48206,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2013-09"",97.79491,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2013-10"",97.75767,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2013-11"",97.55146,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2013-12"",97.57541,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2014-01"",97.70081,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2014-02"",97.79533,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2014-03"",97.8284,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2014-04"",97.74784,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2014-05"",97.64878,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2014-06"",97.59455,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2014-07"",97.62916,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2014-08"",97.62962,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2014-09"",97.58865,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2014-10"",97.6431,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2014-11"",97.88409,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2014-12"",98.24488,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2015-01"",98.60607,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2015-02"",98.92529,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2015-03"",99.10682,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2015-04"",99.17281,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2015-05"",99.11063,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2015-06"",99.06652,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2015-07"",99.06157,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2015-08"",99.23779,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2015-09"",99.48797,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2015-10"",99.68343,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2015-11"",99.82769,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2015-12"",99.83222,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2016-01"",99.71832,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2016-02"",99.4107,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2016-03"",99.16868,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2016-04"",99.17258,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2016-05"",99.33298,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2016-06"",99.34444,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2016-07"",99.33305,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2016-08"",99.38327,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2016-09"",99.54932,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2016-10"",99.74732,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2016-11"",99.96424,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2016-12"",100.0599,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2017-01"",100.0117,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2017-02"",99.93446,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2017-03"",99.98396,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2017-04"",100.2616,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2017-05"",100.7356,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2017-06"",101.2235,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2017-07"",101.2353,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2017-08"",100.9566,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2017-09"",100.7182,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2017-10"",100.7258,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2017-11"",100.9531,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2017-12"",101.0755,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-01"",100.9651,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-02"",100.7118,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-03"",100.5031,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-04"",100.2715,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-05"",100.0478,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-06"",99.84599,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-07"",99.71423,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-08"",99.47479,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-09"",99.11562,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-10"",98.79891,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-11"",98.35474,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2018-12"",98.08826,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-01"",98.35833,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-02"",98.80537,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-03"",99.1488,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-04"",99.37463,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-05"",99.62299,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-06"",99.87557,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-07"",100.169,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-08"",100.4001,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-09"",100.6089,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-10"",100.6328,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-11"",100.5036,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2019-12"",100.2212,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-01"",99.96935,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-02"",99.59084,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-03"",98.78105,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-04"",97.95719,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-05"",97.88514,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-06"",98.31065,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-07"",98.69498,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-08"",98.88564,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-09"",98.8476,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-10"",98.50138,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-11"",98.19388,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2020-12"",98.32332,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-01"",98.34846,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-02"",98.5922,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-03"",99.26431,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-04"",100.0446,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-05"",100.738,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-06"",101.1577,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-07"",101.1243,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-08"",100.9984,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-09"",101.0211,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-10"",100.8919,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-11"",100.7272,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2021-12"",100.4968,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-01"",100.3038,"
"FRA,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2022-02"",100.2117,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2003-05"",99.99541,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2003-06"",100.167,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2003-07"",100.2375,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2003-08"",100.2405,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2003-09"",100.2613,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2003-10"",100.341,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2003-11"",100.4883,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2003-12"",100.6438,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-01"",100.7995,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-02"",100.791,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-03"",100.7492,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-04"",100.7039,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-05"",100.6683,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-06"",100.7097,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-07"",100.7755,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-08"",100.7901,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-09"",100.7716,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-10"",100.7792,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-11"",100.8429,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2004-12"",100.9443,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-01"",101.0167,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-02"",100.9915,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-03"",100.8536,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-04"",100.7005,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-05"",100.6352,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-06"",100.6698,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-07"",100.6197,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-08"",100.3899,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-09"",100.108,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-10"",100.0745,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-11"",100.3174,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2005-12"",100.6581,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-01"",100.8902,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-02"",100.9408,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-03"",100.9066,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-04"",100.8002,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-05"",100.6197,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-06"",100.5211,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-07"",100.4914,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-08"",100.521,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-09"",100.6724,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-10"",100.8949,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-11"",101.0194,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2006-12"",101.0685,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2007-01"",101.0687,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2007-02"",101.0003,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2007-03"",100.9249,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2007-04"",100.9109,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2007-05"",100.9399,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2007-06"",100.9244,"
"OECD,""CCI"",""AMPLITUD"",""LTRENDIDX"",""M"",""2007-07"",100.8856,"
